id,batch_id,job_configuration_id,moodys_workflow_id,status,skipped,parent_job_id,created_ts,submitted_ts,completed_ts
200,206,200,MW-GEO-206043,FINISHED,FALSE,NULL,2025-10-15 13:26:00,2025-10-15 13:00:00,2025-10-15 14:00:00
201,206,201,MW-GEO-206044,FINISHED,FALSE,NULL,2025-10-15 13:28:00,2025-10-15 13:00:00,2025-10-15 15:00:00
202,206,202,MW-GEO-206045,FINISHED,FALSE,NULL,2025-10-15 13:30:00,2025-10-15 13:00:00,2025-10-15 16:00:00
203,206,203,MW-GEO-206046,FINISHED,FALSE,NULL,2025-10-15 13:32:00,2025-10-15 13:00:00,2025-10-15 17:00:00
204,206,204,MW-GEO-206047,FINISHED,FALSE,NULL,2025-10-15 13:34:00,2025-10-15 13:00:00,2025-10-15 18:00:00
205,206,205,MW-GEO-206048,FINISHED,FALSE,NULL,2025-10-15 13:36:00,2025-10-15 13:00:00,2025-10-15 19:00:00
206,206,206,MW-GEO-206049,FINISHED,FALSE,NULL,2025-10-15 13:38:00,2025-10-15 13:00:00,2025-10-15 13:00:00
207,206,207,MW-GEO-206050,FINISHED,FALSE,NULL,2025-10-15 13:40:00,2025-10-15 13:00:00,2025-10-15 14:00:00
208,206,208,MW-GEO-206051,FINISHED,FALSE,NULL,2025-10-15 13:42:00,2025-10-15 13:00:00,2025-10-15 15:00:00
209,206,209,MW-GEO-206052,FINISHED,FALSE,NULL,2025-10-15 13:44:00,2025-10-15 13:00:00,2025-10-15 16:00:00
210,206,210,MW-GEO-206053,FINISHED,FALSE,NULL,2025-10-15 13:46:00,2025-10-15 13:00:00,2025-10-15 17:00:00
211,206,211,MW-GEO-206054,FINISHED,FALSE,NULL,2025-10-15 13:48:00,2025-10-15 13:00:00,2025-10-15 18:00:00
212,206,212,MW-GEO-206055,FINISHED,FALSE,NULL,2025-10-15 13:50:00,2025-10-15 13:00:00,2025-10-15 19:00:00
213,206,213,MW-GEO-206056,FINISHED,FALSE,NULL,2025-10-15 13:52:00,2025-10-15 13:00:00,2025-10-15 13:00:00
214,206,214,MW-GEO-206057,FINISHED,FALSE,NULL,2025-10-15 13:54:00,2025-10-15 13:00:00,2025-10-15 14:00:00
215,206,215,MW-GEO-206058,FINISHED,FALSE,NULL,2025-10-15 13:56:00,2025-10-15 13:00:00,2025-10-15 15:00:00
216,206,216,MW-GEO-206059,FINISHED,FALSE,NULL,2025-10-15 13:58:00,2025-10-15 13:00:00,2025-10-15 16:00:00
217,206,217,MW-GEO-206060,FINISHED,FALSE,NULL,2025-10-15 14:00:00,2025-10-15 13:00:00,2025-10-15 17:00:00
218,206,218,MW-GEO-206061,FINISHED,FALSE,NULL,2025-10-15 14:02:00,2025-10-15 13:00:00,2025-10-15 18:00:00
219,206,219,MW-GEO-206062,FINISHED,FALSE,NULL,2025-10-15 14:04:00,2025-10-15 13:00:00,2025-10-15 19:00:00
220,206,220,MW-GEO-206063,FINISHED,FALSE,NULL,2025-10-15 14:06:00,2025-10-15 13:00:00,2025-10-15 13:00:00
221,206,221,MW-GEO-206064,FINISHED,FALSE,NULL,2025-10-15 14:08:00,2025-10-15 13:00:00,2025-10-15 14:00:00
222,206,222,MW-GEO-206065,FINISHED,FALSE,NULL,2025-10-15 14:10:00,2025-10-15 13:00:00,2025-10-15 15:00:00
223,206,223,MW-GEO-206066,FINISHED,FALSE,NULL,2025-10-15 14:12:00,2025-10-15 13:00:00,2025-10-15 16:00:00
224,206,224,MW-GEO-206067,FINISHED,FALSE,NULL,2025-10-15 14:14:00,2025-10-15 13:00:00,2025-10-15 17:00:00
225,206,225,MW-GEO-206068,FINISHED,FALSE,NULL,2025-10-15 14:16:00,2025-10-15 13:00:00,2025-10-15 18:00:00
226,206,226,MW-GEO-206069,FINISHED,FALSE,NULL,2025-10-15 14:18:00,2025-10-15 13:00:00,2025-10-15 19:00:00
227,206,227,MW-GEO-206070,FINISHED,FALSE,NULL,2025-10-15 14:20:00,2025-10-15 13:00:00,2025-10-15 13:00:00
228,207,228,MW-MAP-207001,FINISHED,FALSE,NULL,2025-10-15 21:02:00,2025-10-15 22:00:00,2025-10-15 23:00:00
229,207,229,MW-MAP-207002,FINISHED,FALSE,NULL,2025-10-15 21:04:00,2025-10-15 22:00:00,2025-10-16 00:00:00
230,207,230,MW-MAP-207003,FINISHED,FALSE,NULL,2025-10-15 21:06:00,2025-10-15 22:00:00,2025-10-16 01:00:00
231,207,231,MW-MAP-207004,FINISHED,FALSE,NULL,2025-10-15 21:08:00,2025-10-15 22:00:00,2025-10-16 02:00:00
232,207,232,MW-MAP-207005,FINISHED,FALSE,NULL,2025-10-15 21:10:00,2025-10-15 22:00:00,2025-10-16 03:00:00
233,207,233,MW-MAP-207006,FINISHED,FALSE,NULL,2025-10-15 21:12:00,2025-10-15 22:00:00,2025-10-16 04:00:00
234,207,234,MW-MAP-207007,FINISHED,FALSE,NULL,2025-10-15 21:14:00,2025-10-15 22:00:00,2025-10-15 22:00:00
235,207,235,MW-MAP-207008,FINISHED,FALSE,NULL,2025-10-15 21:16:00,2025-10-15 22:00:00,2025-10-15 23:00:00
236,207,236,MW-MAP-207009,FINISHED,FALSE,NULL,2025-10-15 21:18:00,2025-10-15 22:00:00,2025-10-16 00:00:00
237,207,237,MW-MAP-207010,FINISHED,FALSE,NULL,2025-10-15 21:20:00,2025-10-15 22:00:00,2025-10-16 01:00:00
238,207,238,MW-MAP-207011,FINISHED,FALSE,NULL,2025-10-15 21:22:00,2025-10-15 22:00:00,2025-10-16 02:00:00
239,207,239,MW-MAP-207012,FINISHED,FALSE,NULL,2025-10-15 21:24:00,2025-10-15 22:00:00,2025-10-16 03:00:00
240,207,240,MW-MAP-207013,FINISHED,FALSE,NULL,2025-10-15 21:26:00,2025-10-15 22:00:00,2025-10-16 04:00:00
241,207,241,MW-MAP-207014,FINISHED,FALSE,NULL,2025-10-15 21:28:00,2025-10-15 22:00:00,2025-10-15 22:00:00
242,207,242,MW-MAP-207015,FINISHED,FALSE,NULL,2025-10-15 21:30:00,2025-10-15 22:00:00,2025-10-15 23:00:00
243,207,243,MW-MAP-207016,FINISHED,FALSE,NULL,2025-10-15 21:32:00,2025-10-15 22:00:00,2025-10-16 00:00:00
244,207,244,MW-MAP-207017,FINISHED,FALSE,NULL,2025-10-15 21:34:00,2025-10-15 22:00:00,2025-10-16 01:00:00
245,207,245,MW-MAP-207018,FINISHED,FALSE,NULL,2025-10-15 21:36:00,2025-10-15 22:00:00,2025-10-16 02:00:00
246,207,246,MW-MAP-207019,FINISHED,FALSE,NULL,2025-10-15 21:38:00,2025-10-15 22:00:00,2025-10-16 03:00:00
247,207,247,MW-MAP-207020,FINISHED,FALSE,NULL,2025-10-15 21:40:00,2025-10-15 22:00:00,2025-10-16 04:00:00
248,207,248,MW-MAP-207021,FINISHED,FALSE,NULL,2025-10-15 21:42:00,2025-10-15 22:00:00,2025-10-15 22:00:00
249,207,249,MW-MAP-207022,FINISHED,FALSE,NULL,2025-10-15 21:44:00,2025-10-15 22:00:00,2025-10-15 23:00:00
250,207,250,MW-MAP-207023,FINISHED,FALSE,NULL,2025-10-15 21:46:00,2025-10-15 22:00:00,2025-10-16 00:00:00
251,207,251,MW-MAP-207024,FINISHED,FALSE,NULL,2025-10-15 21:48:00,2025-10-15 22:00:00,2025-10-16 01:00:00
252,207,252,MW-MAP-207025,FINISHED,FALSE,NULL,2025-10-15 21:50:00,2025-10-15 22:00:00,2025-10-16 02:00:00
253,207,253,MW-MAP-207026,FINISHED,FALSE,NULL,2025-10-15 21:52:00,2025-10-15 22:00:00,2025-10-16 03:00:00
254,207,254,MW-MAP-207027,FINISHED,FALSE,NULL,2025-10-15 21:54:00,2025-10-15 22:00:00,2025-10-16 04:00:00
255,207,255,MW-MAP-207028,FINISHED,FALSE,NULL,2025-10-15 21:56:00,2025-10-15 22:00:00,2025-10-15 22:00:00
256,207,256,MW-MAP-207029,FINISHED,FALSE,NULL,2025-10-15 21:58:00,2025-10-15 22:00:00,2025-10-15 23:00:00
257,207,257,MW-MAP-207030,FINISHED,FALSE,NULL,2025-10-15 22:00:00,2025-10-15 22:00:00,2025-10-16 00:00:00
258,207,258,MW-MAP-207031,FINISHED,FALSE,NULL,2025-10-15 22:02:00,2025-10-15 22:00:00,2025-10-16 01:00:00
259,207,259,MW-MAP-207032,FINISHED,FALSE,NULL,2025-10-15 22:04:00,2025-10-15 22:00:00,2025-10-16 02:00:00
260,207,260,MW-MAP-207033,FINISHED,FALSE,NULL,2025-10-15 22:06:00,2025-10-15 22:00:00,2025-10-16 03:00:00
261,207,261,MW-MAP-207034,FINISHED,FALSE,NULL,2025-10-15 22:08:00,2025-10-15 22:00:00,2025-10-16 04:00:00
262,207,262,MW-MAP-207035,FINISHED,FALSE,NULL,2025-10-15 22:10:00,2025-10-15 22:00:00,2025-10-15 22:00:00
263,207,263,MW-MAP-207036,FINISHED,FALSE,NULL,2025-10-15 22:12:00,2025-10-15 22:00:00,2025-10-15 23:00:00
264,207,264,MW-MAP-207037,FINISHED,FALSE,NULL,2025-10-15 22:14:00,2025-10-15 22:00:00,2025-10-16 00:00:00
265,207,265,MW-MAP-207038,FINISHED,FALSE,NULL,2025-10-15 22:16:00,2025-10-15 22:00:00,2025-10-16 01:00:00
266,207,266,MW-MAP-207039,FINISHED,FALSE,NULL,2025-10-15 22:18:00,2025-10-15 22:00:00,2025-10-16 02:00:00
267,207,267,MW-MAP-207040,FINISHED,FALSE,NULL,2025-10-15 22:20:00,2025-10-15 22:00:00,2025-10-16 03:00:00
268,207,268,MW-MAP-207041,FINISHED,FALSE,NULL,2025-10-15 22:22:00,2025-10-15 22:00:00,2025-10-16 04:00:00
269,207,269,MW-MAP-207042,FINISHED,FALSE,NULL,2025-10-15 22:24:00,2025-10-15 22:00:00,2025-10-15 22:00:00
270,207,270,MW-MAP-207043,FINISHED,FALSE,NULL,2025-10-15 22:26:00,2025-10-15 22:00:00,2025-10-15 23:00:00
271,207,271,MW-MAP-207044,FINISHED,FALSE,NULL,2025-10-15 22:28:00,2025-10-15 22:00:00,2025-10-16 00:00:00
272,207,272,MW-MAP-207045,FINISHED,FALSE,NULL,2025-10-15 22:30:00,2025-10-15 22:00:00,2025-10-16 01:00:00
273,207,273,MW-MAP-207046,FINISHED,FALSE,NULL,2025-10-15 22:32:00,2025-10-15 22:00:00,2025-10-16 02:00:00
274,207,274,MW-MAP-207047,FINISHED,FALSE,NULL,2025-10-15 22:34:00,2025-10-15 22:00:00,2025-10-16 03:00:00
275,207,275,MW-MAP-207048,FINISHED,FALSE,NULL,2025-10-15 22:36:00,2025-10-15 22:00:00,2025-10-16 04:00:00
276,207,276,MW-MAP-207049,FINISHED,FALSE,NULL,2025-10-15 22:38:00,2025-10-15 22:00:00,2025-10-15 22:00:00
277,207,277,MW-MAP-207050,FINISHED,FALSE,NULL,2025-10-15 22:40:00,2025-10-15 22:00:00,2025-10-15 23:00:00
278,207,278,MW-MAP-207051,FINISHED,FALSE,NULL,2025-10-15 22:42:00,2025-10-15 22:00:00,2025-10-16 00:00:00
279,207,279,MW-MAP-207052,FINISHED,FALSE,NULL,2025-10-15 22:44:00,2025-10-15 22:00:00,2025-10-16 01:00:00
280,207,280,MW-MAP-207053,FINISHED,FALSE,NULL,2025-10-15 22:46:00,2025-10-15 22:00:00,2025-10-16 02:00:00
281,207,281,MW-MAP-207054,FINISHED,FALSE,NULL,2025-10-15 22:48:00,2025-10-15 22:00:00,2025-10-16 03:00:00
282,207,282,MW-MAP-207055,FINISHED,FALSE,NULL,2025-10-15 22:50:00,2025-10-15 22:00:00,2025-10-16 04:00:00
283,207,283,MW-MAP-207056,FINISHED,FALSE,NULL,2025-10-15 22:52:00,2025-10-15 22:00:00,2025-10-15 22:00:00
284,207,284,MW-MAP-207057,FINISHED,FALSE,NULL,2025-10-15 22:54:00,2025-10-15 22:00:00,2025-10-15 23:00:00
285,207,285,MW-MAP-207058,FINISHED,FALSE,NULL,2025-10-15 22:56:00,2025-10-15 22:00:00,2025-10-16 00:00:00
286,207,286,MW-MAP-207059,FINISHED,FALSE,NULL,2025-10-15 22:58:00,2025-10-15 22:00:00,2025-10-16 01:00:00
287,207,287,MW-MAP-207060,FINISHED,FALSE,NULL,2025-10-15 23:00:00,2025-10-15 22:00:00,2025-10-16 02:00:00
288,207,288,MW-MAP-207061,FINISHED,FALSE,NULL,2025-10-15 23:02:00,2025-10-15 22:00:00,2025-10-16 03:00:00
289,207,289,MW-MAP-207062,FINISHED,FALSE,NULL,2025-10-15 23:04:00,2025-10-15 22:00:00,2025-10-16 04:00:00
290,207,290,MW-MAP-207063,FINISHED,FALSE,NULL,2025-10-15 23:06:00,2025-10-15 22:00:00,2025-10-15 22:00:00
291,207,291,MW-MAP-207064,FINISHED,FALSE,NULL,2025-10-15 23:08:00,2025-10-15 22:00:00,2025-10-15 23:00:00
292,207,292,MW-MAP-207065,FINISHED,FALSE,NULL,2025-10-15 23:10:00,2025-10-15 22:00:00,2025-10-16 00:00:00
293,207,293,MW-MAP-207066,FINISHED,FALSE,NULL,2025-10-15 23:12:00,2025-10-15 22:00:00,2025-10-16 01:00:00
294,207,294,MW-MAP-207067,FINISHED,FALSE,NULL,2025-10-15 23:14:00,2025-10-15 22:00:00,2025-10-16 02:00:00
295,207,295,MW-MAP-207068,FINISHED,FALSE,NULL,2025-10-15 23:16:00,2025-10-15 22:00:00,2025-10-16 03:00:00
296,207,296,MW-MAP-207069,FINISHED,FALSE,NULL,2025-10-15 23:18:00,2025-10-15 22:00:00,2025-10-16 04:00:00
297,207,297,MW-MAP-207070,FINISHED,FALSE,NULL,2025-10-15 23:20:00,2025-10-15 22:00:00,2025-10-15 22:00:00
298,208,298,MW-AN-208001,FINISHED,FALSE,NULL,2025-10-16 06:02:00,2025-10-16 07:00:00,2025-10-16 08:00:00
299,208,299,MW-AN-208002,FINISHED,FALSE,NULL,2025-10-16 06:04:00,2025-10-16 07:00:00,2025-10-16 09:00:00
300,208,300,MW-AN-208003,FINISHED,FALSE,NULL,2025-10-16 06:06:00,2025-10-16 07:00:00,2025-10-16 10:00:00
301,208,301,MW-AN-208004,FINISHED,FALSE,NULL,2025-10-16 06:08:00,2025-10-16 07:00:00,2025-10-16 11:00:00
302,208,302,MW-AN-208005,FINISHED,FALSE,NULL,2025-10-16 06:10:00,2025-10-16 07:00:00,2025-10-16 12:00:00
303,208,303,MW-AN-208006,FINISHED,FALSE,NULL,2025-10-16 06:12:00,2025-10-16 07:00:00,2025-10-16 13:00:00
304,208,304,MW-AN-208007,FINISHED,FALSE,NULL,2025-10-16 06:14:00,2025-10-16 07:00:00,2025-10-16 14:00:00
305,208,305,MW-AN-208008,FINISHED,FALSE,NULL,2025-10-16 06:16:00,2025-10-16 07:00:00,2025-10-16 15:00:00
306,208,306,MW-AN-208009,FINISHED,FALSE,NULL,2025-10-16 06:18:00,2025-10-16 07:00:00,2025-10-16 07:00:00
307,208,307,MW-AN-208010,FINISHED,FALSE,NULL,2025-10-16 06:20:00,2025-10-16 07:00:00,2025-10-16 08:00:00
308,208,308,MW-AN-208011,FINISHED,FALSE,NULL,2025-10-16 06:22:00,2025-10-16 07:00:00,2025-10-16 09:00:00
309,208,309,MW-AN-208012,FINISHED,FALSE,NULL,2025-10-16 06:24:00,2025-10-16 07:00:00,2025-10-16 10:00:00
310,208,310,MW-AN-208013,FINISHED,FALSE,NULL,2025-10-16 06:26:00,2025-10-16 07:00:00,2025-10-16 11:00:00
311,208,311,MW-AN-208014,FINISHED,FALSE,NULL,2025-10-16 06:28:00,2025-10-16 07:00:00,2025-10-16 12:00:00
312,208,312,MW-AN-208015,FINISHED,FALSE,NULL,2025-10-16 06:30:00,2025-10-16 07:00:00,2025-10-16 13:00:00
313,208,313,MW-AN-208016,FINISHED,FALSE,NULL,2025-10-16 06:32:00,2025-10-16 07:00:00,2025-10-16 14:00:00
314,208,314,MW-AN-208017,FINISHED,FALSE,NULL,2025-10-16 06:34:00,2025-10-16 07:00:00,2025-10-16 15:00:00
315,208,315,MW-AN-208018,FINISHED,FALSE,NULL,2025-10-16 06:36:00,2025-10-16 07:00:00,2025-10-16 07:00:00
316,208,316,MW-AN-208019,FINISHED,FALSE,NULL,2025-10-16 06:38:00,2025-10-16 07:00:00,2025-10-16 08:00:00
317,208,317,MW-AN-208020,FINISHED,FALSE,NULL,2025-10-16 06:40:00,2025-10-16 07:00:00,2025-10-16 09:00:00
318,208,318,MW-AN-208021,FINISHED,FALSE,NULL,2025-10-16 06:42:00,2025-10-16 07:00:00,2025-10-16 10:00:00
319,208,319,MW-AN-208022,FINISHED,FALSE,NULL,2025-10-16 06:44:00,2025-10-16 07:00:00,2025-10-16 11:00:00
320,208,320,MW-AN-208023,FINISHED,FALSE,NULL,2025-10-16 06:46:00,2025-10-16 07:00:00,2025-10-16 12:00:00
321,208,321,MW-AN-208024,FINISHED,FALSE,NULL,2025-10-16 06:48:00,2025-10-16 07:00:00,2025-10-16 13:00:00
322,208,322,MW-AN-208025,FINISHED,FALSE,NULL,2025-10-16 06:50:00,2025-10-16 07:00:00,2025-10-16 14:00:00
323,208,323,MW-AN-208026,FINISHED,FALSE,NULL,2025-10-16 06:52:00,2025-10-16 07:00:00,2025-10-16 15:00:00
324,208,324,MW-AN-208027,FINISHED,FALSE,NULL,2025-10-16 06:54:00,2025-10-16 07:00:00,2025-10-16 07:00:00
325,208,325,MW-AN-208028,FINISHED,FALSE,NULL,2025-10-16 06:56:00,2025-10-16 07:00:00,2025-10-16 08:00:00
326,208,326,MW-AN-208029,FINISHED,FALSE,NULL,2025-10-16 06:58:00,2025-10-16 07:00:00,2025-10-16 09:00:00
327,208,327,MW-AN-208030,FINISHED,FALSE,NULL,2025-10-16 07:00:00,2025-10-16 07:00:00,2025-10-16 10:00:00
328,208,328,MW-AN-208031,FINISHED,FALSE,NULL,2025-10-16 07:02:00,2025-10-16 07:00:00,2025-10-16 11:00:00
329,208,329,MW-AN-208032,FINISHED,FALSE,NULL,2025-10-16 07:04:00,2025-10-16 07:00:00,2025-10-16 12:00:00
330,208,330,MW-AN-208033,FINISHED,FALSE,NULL,2025-10-16 07:06:00,2025-10-16 07:00:00,2025-10-16 13:00:00
331,208,331,MW-AN-208034,FINISHED,FALSE,NULL,2025-10-16 07:08:00,2025-10-16 07:00:00,2025-10-16 14:00:00
332,208,332,MW-AN-208035,FINISHED,FALSE,NULL,2025-10-16 07:10:00,2025-10-16 07:00:00,2025-10-16 15:00:00
333,208,333,MW-AN-208036,FINISHED,FALSE,NULL,2025-10-16 07:12:00,2025-10-16 07:00:00,2025-10-16 07:00:00
334,208,334,MW-AN-208037,FINISHED,FALSE,NULL,2025-10-16 07:14:00,2025-10-16 07:00:00,2025-10-16 08:00:00
335,208,335,MW-AN-208038,FINISHED,FALSE,NULL,2025-10-16 07:16:00,2025-10-16 07:00:00,2025-10-16 09:00:00
336,208,336,MW-AN-208039,FINISHED,FALSE,NULL,2025-10-16 07:18:00,2025-10-16 07:00:00,2025-10-16 10:00:00
337,208,337,MW-AN-208040,FINISHED,FALSE,NULL,2025-10-16 07:20:00,2025-10-16 07:00:00,2025-10-16 11:00:00
338,208,338,MW-AN-208041,FINISHED,FALSE,NULL,2025-10-16 07:22:00,2025-10-16 07:00:00,2025-10-16 12:00:00
339,208,339,MW-AN-208042,FINISHED,FALSE,NULL,2025-10-16 07:24:00,2025-10-16 07:00:00,2025-10-16 13:00:00
340,208,340,MW-AN-208043,FINISHED,FALSE,NULL,2025-10-16 07:26:00,2025-10-16 07:00:00,2025-10-16 14:00:00
341,208,341,MW-AN-208044,FINISHED,FALSE,NULL,2025-10-16 07:28:00,2025-10-16 07:00:00,2025-10-16 15:00:00
342,208,342,MW-AN-208045,FINISHED,FALSE,NULL,2025-10-16 07:30:00,2025-10-16 07:00:00,2025-10-16 07:00:00
343,208,343,MW-AN-208046,FINISHED,FALSE,NULL,2025-10-16 07:32:00,2025-10-16 07:00:00,2025-10-16 08:00:00
344,208,344,MW-AN-208047,FINISHED,FALSE,NULL,2025-10-16 07:34:00,2025-10-16 07:00:00,2025-10-16 09:00:00
345,208,345,MW-AN-208048,FINISHED,FALSE,NULL,2025-10-16 07:36:00,2025-10-16 07:00:00,2025-10-16 10:00:00
346,208,346,MW-AN-208049,FINISHED,FALSE,NULL,2025-10-16 07:38:00,2025-10-16 07:00:00,2025-10-16 11:00:00
347,208,347,MW-AN-208050,FINISHED,FALSE,NULL,2025-10-16 07:40:00,2025-10-16 07:00:00,2025-10-16 12:00:00
348,208,348,MW-AN-208051,FINISHED,FALSE,NULL,2025-10-16 07:42:00,2025-10-16 07:00:00,2025-10-16 13:00:00
349,208,349,MW-AN-208052,FINISHED,FALSE,NULL,2025-10-16 07:44:00,2025-10-16 07:00:00,2025-10-16 14:00:00
350,208,350,MW-AN-208053,FINISHED,FALSE,NULL,2025-10-16 07:46:00,2025-10-16 07:00:00,2025-10-16 15:00:00
351,208,351,MW-AN-208054,FINISHED,FALSE,NULL,2025-10-16 07:48:00,2025-10-16 07:00:00,2025-10-16 07:00:00
352,208,352,MW-AN-208055,FINISHED,FALSE,NULL,2025-10-16 07:50:00,2025-10-16 07:00:00,2025-10-16 08:00:00
353,208,353,MW-AN-208056,FINISHED,FALSE,NULL,2025-10-16 07:52:00,2025-10-16 07:00:00,2025-10-16 09:00:00
354,208,354,MW-AN-208057,FINISHED,FALSE,NULL,2025-10-16 07:54:00,2025-10-16 07:00:00,2025-10-16 10:00:00
355,208,355,MW-AN-208058,FINISHED,FALSE,NULL,2025-10-16 07:56:00,2025-10-16 07:00:00,2025-10-16 11:00:00
356,208,356,MW-AN-208059,FINISHED,FALSE,NULL,2025-10-16 07:58:00,2025-10-16 07:00:00,2025-10-16 12:00:00
357,208,357,MW-AN-208060,FINISHED,FALSE,NULL,2025-10-16 08:00:00,2025-10-16 07:00:00,2025-10-16 13:00:00
358,208,358,MW-AN-208061,FINISHED,FALSE,NULL,2025-10-16 08:02:00,2025-10-16 07:00:00,2025-10-16 14:00:00
359,208,359,MW-AN-208062,FINISHED,FALSE,NULL,2025-10-16 08:04:00,2025-10-16 07:00:00,2025-10-16 15:00:00
360,208,360,MW-AN-208063,FINISHED,FALSE,NULL,2025-10-16 08:06:00,2025-10-16 07:00:00,2025-10-16 07:00:00
361,208,361,MW-AN-208064,FINISHED,FALSE,NULL,2025-10-16 08:08:00,2025-10-16 07:00:00,2025-10-16 08:00:00
362,208,362,MW-AN-208065,FINISHED,FALSE,NULL,2025-10-16 08:10:00,2025-10-16 07:00:00,2025-10-16 09:00:00
363,208,363,MW-AN-208066,FINISHED,FALSE,NULL,2025-10-16 08:12:00,2025-10-16 07:00:00,2025-10-16 10:00:00
364,208,364,MW-AN-208067,FINISHED,FALSE,NULL,2025-10-16 08:14:00,2025-10-16 07:00:00,2025-10-16 11:00:00
365,208,365,MW-AN-208068,FINISHED,FALSE,NULL,2025-10-16 08:16:00,2025-10-16 07:00:00,2025-10-16 12:00:00
366,208,366,MW-AN-208069,FINISHED,FALSE,NULL,2025-10-16 08:18:00,2025-10-16 07:00:00,2025-10-16 13:00:00
367,208,367,MW-AN-208070,FINISHED,FALSE,NULL,2025-10-16 08:20:00,2025-10-16 07:00:00,2025-10-16 14:00:00
368,208,368,MW-AN-208071,FINISHED,FALSE,NULL,2025-10-16 08:22:00,2025-10-16 07:00:00,2025-10-16 15:00:00
369,208,369,MW-AN-208072,FINISHED,FALSE,NULL,2025-10-16 08:24:00,2025-10-16 07:00:00,2025-10-16 07:00:00
370,208,370,MW-AN-208073,FINISHED,FALSE,NULL,2025-10-16 08:26:00,2025-10-16 07:00:00,2025-10-16 08:00:00
371,208,371,MW-AN-208074,FINISHED,FALSE,NULL,2025-10-16 08:28:00,2025-10-16 07:00:00,2025-10-16 09:00:00
372,208,372,MW-AN-208075,FINISHED,FALSE,NULL,2025-10-16 08:30:00,2025-10-16 07:00:00,2025-10-16 10:00:00
373,208,373,MW-AN-208076,FINISHED,FALSE,NULL,2025-10-16 08:32:00,2025-10-16 07:00:00,2025-10-16 11:00:00
374,208,374,MW-AN-208077,FINISHED,FALSE,NULL,2025-10-16 08:34:00,2025-10-16 07:00:00,2025-10-16 12:00:00
375,208,375,MW-AN-208078,FINISHED,FALSE,NULL,2025-10-16 08:36:00,2025-10-16 07:00:00,2025-10-16 13:00:00
376,208,376,MW-AN-208079,FINISHED,FALSE,NULL,2025-10-16 08:38:00,2025-10-16 07:00:00,2025-10-16 14:00:00
377,208,377,MW-AN-208080,FINISHED,FALSE,NULL,2025-10-16 08:40:00,2025-10-16 07:00:00,2025-10-16 15:00:00
378,208,378,MW-AN-208081,FINISHED,FALSE,NULL,2025-10-16 08:42:00,2025-10-16 07:00:00,2025-10-16 07:00:00
379,208,379,MW-AN-208082,FINISHED,FALSE,NULL,2025-10-16 08:44:00,2025-10-16 07:00:00,2025-10-16 08:00:00
380,208,380,MW-AN-208083,FINISHED,FALSE,NULL,2025-10-16 08:46:00,2025-10-16 07:00:00,2025-10-16 09:00:00
381,208,381,MW-AN-208084,FINISHED,FALSE,NULL,2025-10-16 08:48:00,2025-10-16 07:00:00,2025-10-16 10:00:00
382,208,382,MW-AN-208085,FINISHED,FALSE,NULL,2025-10-16 08:50:00,2025-10-16 07:00:00,2025-10-16 11:00:00
383,208,383,MW-AN-208086,FINISHED,FALSE,NULL,2025-10-16 08:52:00,2025-10-16 07:00:00,2025-10-16 12:00:00
384,208,384,MW-AN-208087,FINISHED,FALSE,NULL,2025-10-16 08:54:00,2025-10-16 07:00:00,2025-10-16 13:00:00
385,208,385,MW-AN-208088,FINISHED,FALSE,NULL,2025-10-16 08:56:00,2025-10-16 07:00:00,2025-10-16 14:00:00
386,208,386,MW-AN-208089,FINISHED,FALSE,NULL,2025-10-16 08:58:00,2025-10-16 07:00:00,2025-10-16 15:00:00
387,208,387,MW-AN-208090,FINISHED,FALSE,NULL,2025-10-16 09:00:00,2025-10-16 07:00:00,2025-10-16 07:00:00
388,208,388,MW-AN-208091,FINISHED,FALSE,NULL,2025-10-16 09:02:00,2025-10-16 07:00:00,2025-10-16 08:00:00
389,208,389,MW-AN-208092,FINISHED,FALSE,NULL,2025-10-16 09:04:00,2025-10-16 07:00:00,2025-10-16 09:00:00
390,208,390,MW-AN-208093,FINISHED,FALSE,NULL,2025-10-16 09:06:00,2025-10-16 07:00:00,2025-10-16 10:00:00
391,209,391,MW-GRP-209001,FINISHED,FALSE,NULL,2025-10-16 17:02:00,2025-10-16 18:00:00,2025-10-16 19:00:00
392,209,392,MW-GRP-209002,FINISHED,FALSE,NULL,2025-10-16 17:04:00,2025-10-16 18:00:00,2025-10-16 20:00:00
393,209,393,MW-GRP-209003,FINISHED,FALSE,NULL,2025-10-16 17:06:00,2025-10-16 18:00:00,2025-10-16 21:00:00
394,209,394,MW-GRP-209004,FINISHED,FALSE,NULL,2025-10-16 17:08:00,2025-10-16 18:00:00,2025-10-16 22:00:00
395,209,395,MW-GRP-209005,FINISHED,FALSE,NULL,2025-10-16 17:10:00,2025-10-16 18:00:00,2025-10-16 23:00:00
396,209,396,MW-GRP-209006,FINISHED,FALSE,NULL,2025-10-16 17:12:00,2025-10-16 18:00:00,2025-10-17 00:00:00
397,209,397,MW-GRP-209007,FINISHED,FALSE,NULL,2025-10-16 17:14:00,2025-10-16 18:00:00,2025-10-17 01:00:00
398,209,398,MW-GRP-209008,FINISHED,FALSE,NULL,2025-10-16 17:16:00,2025-10-16 18:00:00,2025-10-17 02:00:00
399,209,399,MW-GRP-209009,FINISHED,FALSE,NULL,2025-10-16 17:18:00,2025-10-16 18:00:00,2025-10-16 18:00:00
